calories_g,fat_g,carbohydrates_g,protein_g,cholesterol_mg,sodium_mg
285.0,18.0,21.0,10.3, 22  ,371.0
238.0,7.7,21.0,20.2, 44 ,412.0
405.0,5.5,72.0,20.0, 35  ,4735.0
276.0,13.0,34.7,7.1, 5  ,318.0
418.0,16.2,45.3,23.4, 88  ,1014.0
471.0,13.7,58.2,29.8, 84  ,630.0
310.0,15.6,12.3,30.4, 90 ,726.0
540.0,41.0,24.3,25.7, 37  ,1527.0
374.0,16.4,27.6,29.3, 58  ,944.0
478.0,14.7,55.8,29.6, 98  ,1446.0
361.0,15.6,41.3,15.4, 18  ,1099.0
1062.0,54.1,49.2,88.2, 336  ,1698.0
480.0,32.2,11.1,33.9, 138 ,729.0
331.0,14.1,27.9,22.4, 70 ,566.0
638.0,29.6,47.9,42.7, 177 ,960.0
514.0,38.5,13.9,30.0, 138 ,311.0
566.0,36.7,27.3,32.0, 163 ,457.0
648.0,30.7,60.2,31.5, 90  ,817.0
259.0,10.0,25.7,17.3, 79  ,567.0
499.0,28.1,37.4,22.6, 135  ,79.0
291.0,6.9,45.1,11.1, 9  ,405.0
172.0,1.3,8.2,31.8, 61  ,884.0
570.0,40.4,29.0,26.0, 108  ,973.0
818.0,61.7,44.2,22.4, 76  ,1874.0
816.0,58.5,44.9,32.8, 68 ,1995.0
326.0,26.9,0.7,19.3, 82  ,336.0
648.0,39.2,61.6,16.5, 0  ,329.0
251.0,10.6,7.6,20.1, 60  ,602.0
260.0,13.5,14.6,19.8, 69  ,546.0
449.0,24.9,36.7,20.7, 81 ,658.0
660.0,34.0,18.3,65.1, 175  ,1018.0
495.0,34.5,3.1,41.5, 129 ,446.0
314.0,9.5,39.8,16.5, 43  ,488.0
364.0,13.8,45.4,15.0, 103  ,614.0
316.0,25.4,3.0,18.5, 122  ,1115.0
395.0,21.2,28.6,23.7, 89 ,726.0
298.0,8.5,14.8,28.1, 68 ,437.0
976.0,69.7,51.6,31.0, 98  ,2082.0
552.0,18.7,58.4,35.1, 68 ,793.0
428.0,26.9,28.5,21.0, 185  ,953.0
444.0,17.9,37.6,33.3, 69  ,786.0
539.0,12.2,73.4,34.7, 30  ,1078.0
402.0,17.6,42.0,18.8, 63  ,1061.0
405.0,18.5,38.2,21.9, 54  ,1267.0
409.0,28.4,18.3,23.1, 69 ,868.0
332.0,20.1,7.6,20.2, 65  ,387.0
371.0,19.0,36.3,14.4, 108  ,392.0
514.0,37.6,18.7,24.9, 66  ,1459.0
610.0,50.9,8.8,31.6, 126 ,1592.0
435.0,32.6,2.2,31.4, 79  ,840.0
244.0,8.4,13.6,24.1, 41  ,636.0
604.0,42.4,10.6,42.4, 127  ,3014.0
351.0,23.2,15.7,16.5, 73  ,474.0
477.0,25.0,50.1,15.2, 25  ,345.0
477.0,32.4,10.6,34.7, 99  ,611.0
485.0,18.7,45.3,32.4, 49  ,523.0
370.0,9.0,41.8,27.4, 79  ,241.0
433.0,18.5,46.4,19.9, 42 ,159.0
406.0,15.8,46.2,20.5, 69  ,454.0
556.0,25.7,34.8,44.5, 139 ,945.0
261.0,5.7,16.5,33.1, 91 ,443.0
112.0,6.8,4.5,1.3, 0  ,1286.0
310.0,10.8,45.6,6.9, 2  ,542.0
1427.0,78.6,131.6,45.7, 145  ,800.0
361.0,16.8,2.0,48.1, 73  ,1908.0
374.0,11.4,16.8,50.9, 116  ,5286.0
158.0,6.1,14.0,11.5, 31  ,174.0
861.0,50.3,51.4,47.2, 250  ,1339.0
400.0,22.5,11.4,36.8, 125 ,684.0
152.0,2.8,3.4,26.7, 67 ,1863.0
461.0,37.0,4.2,26.7, 162  ,375.0
159.0,6.4,11.1,14.7, 37  ,356.0
663.0,36.4,26.9,53.1, 236  ,317.0
424.0,18.7,33.2,29.5, 82 ,699.0
1219.0,97.3,34.6,51.2, 151  ,5385.0
475.0,20.7,49.8,24.2, 99  ,1112.0
438.0,30.9,16.2,22.5, 140  ,864.0
280.0,8.6,10.7,39.6, 96 ,569.0
323.0,15.0,41.3,10.3, 20  ,647.0
233.0,13.7,2.0,23.4, 203  ,352.0
243.0,8.6,32.7,8.9, 6  ,301.0
137.0,1.6,29.2,3.3, 0  ,8.0
284.0,21.4,10.1,14.7, 60 ,372.0
489.0,28.3,15.9,42.0, 166 ,1439.0
596.0,30.5,45.0,34.8, 141  ,1605.0
409.0,21.6,29.4,29.5, 96 ,544.0
292.0,18.8,9.1,22.0, 77  ,350.0
574.0,21.9,60.3,34.6, 101  ,404.0
97.0,6.9,7.7,2.9, 0  ,82.0
456.0,14.6,66.7,16.8, 6  ,213.0
590.0,32.1,44.3,28.9, 101  ,782.0
464.0,14.8,42.5,27.2, 61 ,934.0
375.0,19.5,39.5,10.7, 44  ,717.0
598.0,35.3,20.5,46.5, 171  ,755.0
457.0,6.2,69.7,31.0, 50  ,114.0
382.0,21.3,3.9,37.8, 139 ,373.0
271.0,9.2,40.2,7.9, 27  ,415.0
420.0,19.3,32.0,27.8, 162  ,571.0
643.0,36.9,1.2,73.1, 239  ,399.0
334.0,18.8,4.3,35.4, 120 ,792.0
350.0,24.0,12.0,20.6, 75  ,694.0
316.0,14.0,21.0,23.3, 94 ,264.0
629.0,39.1,33.0,38.4, 128  ,868.0
400.0,20.5,32.3,19.9, 48 ,516.0
275.0,10.1,17.8,25.4, 67 ,659.0
320.0,25.3,3.5,19.3, 235  ,757.0
163.0,5.0,6.2,23.7, 41  ,354.0
201.0,4.4,5.0,32.0, 87 ,457.0
414.0,19.5,47.4,13.6, 12 ,105.0
267.0,10.4,12.6,28.2, 71 ,1091.0
388.0,26.0,20.8,19.4, 71 ,430.0
124.0,4.7,8.3,11.7, 22  ,443.0
865.0,52.6,61.7,38.4, 277 ,1208.0
561.0,31.6,25.4,40.6, 132  ,485.0
226.0,13.7,3.8,19.5, 71  ,690.0
499.0,9.2,75.4,28.1, 35 ,1257.0
901.0,40.5,100.2,39.3, 89 ,1315.0
755.0,51.0,34.4,40.2, 156  ,1702.0
491.0,19.7,43.9,34.7, 181  ,671.0
871.0,72.1,7.7,47.1, 467  ,1666.0
544.0,5.4,85.1,37.3, 98  ,1919.0
635.0,50.9,12.8,31.8, 145  ,663.0
468.0,26.1,32.3,24.6, 93  ,82.0
493.0,28.8,24.0,35.0, 99  ,107.0
360.0,21.7,23.8,17.4, 58  ,715.0
354.0,26.0,2.4,27.2, 53  ,1302.0
851.0,24.6,86.5,46.4, 126 ,1665.0
214.0,7.0,14.0,23.2, 44  ,103.0
281.0,12.4,18.2,24.3, 67  ,908.0
185.0,1.8,26.1,15.7, 27 ,165.0
222.0,18.2,5.2,10.3, 50  ,88.0
177.0,8.2,4.5,19.4, 58 ,217.0
145.0,2.5,20.9,9.6, 21 ,224.0
195.0,1.7,37.2,6.6, 26  ,458.0
806.0,35.8,70.4,49.8, 157  ,1084.0
405.0,19.1,1.3,48.7, 116  ,137.0
833.0,36.7,39.1,82.8, 254 ,277.0
188.0,6.3,1.7,29.8, 78 ,175.0
307.0,13.1,22.0,26.1, 65 ,783.0
419.0,11.9,70.1,10.8, 0  ,745.0
241.0,15.1,12.8,12.4, 45  ,522.0
235.0,9.3,5.0,31.4, 81  ,343.0
361.0,21.5,24.4,16.7, 81  ,887.0
365.0,22.7,24.1,17.7, 106  ,774.0
846.0,49.2,40.9,56.2, 204 ,658.0
229.0,17.3,4.0,14.3, 77 ,91.0
378.0,21.2,6.9,25.9, 81  ,3403.0
416.0,8.6,68.8,17.3, 186  ,293.0
642.0,42.2,8.8,56.3, 144 ,766.0
221.0,6.4,13.3,28.8, 68 ,474.0
342.0,11.9,34.6,23.8, 24  ,600.0
168.0,7.7,18.6,5.3, 30  ,86.0
875.0,70.1,36.6,27.0, 296  ,823.0
657.0,54.9,10.4,25.5, 342  ,499.0
435.0,24.6,31.6,24.2, 89  ,772.0
179.0,3.7,12.6,23.8, 105  ,955.0
217.0,9.2,16.8,17.5, 40 ,500.0
553.0,36.5,20.4,36.8, 160  ,1376.0
399.0,19.0,32.6,25.6, 47  ,600.0
572.0,41.9,10.9,32.1, 124  ,230.0
741.0,25.7,76.6,50.4, 94  ,2698.0
347.0,8.0,53.6,14.9, 9  ,427.0
456.0,28.0,31.0,18.9, 75  ,1064.0
683.0,32.6,70.6,31.2, 62  ,436.0
648.0,36.6,39.7,40.2, 120  ,1332.0
384.0,21.6,26.9,21.7, 67  ,850.0
1134.0,102.0,9.7,41.6, 215  ,824.0
390.0,27.3,18.0,19.6, 109 ,694.0
411.0,24.1,12.1,34.9, 95 ,1307.0
494.0,32.7,2.3,45.2, 138  ,985.0
391.0,21.7,19.0,26.2, 76  ,57.0
443.0,20.7,15.8,47.6, 130 ,1284.0
107.0,5.2,7.8,9.2, 44  ,538.0
556.0,31.0,48.1,22.4, 91  ,748.0
645.0,17.1,101.3,23.4, 33  ,1222.0
571.0,24.4,58.3,29.8, 68  ,1036.0
514.0,32.9,20.7,33.4, 141 ,1166.0
745.0,46.1,18.2,61.6, 277 ,735.0
402.0,19.2,40.3,18.0, 39 ,1209.0
318.0,16.2,33.6,10.6, 30  ,541.0
608.0,30.2,52.0,33.0, 103  ,231.0
314.0,21.0,17.2,15.5, 64  ,361.0
295.0,9.9,9.7,39.8, 112  ,361.0
420.0,26.4,21.5,24.9, 123  ,1284.0
293.0,12.5,26.1,17.8, 61  ,514.0
485.0,31.5,23.8,29.0, 69 ,923.0
280.0,16.1,19.2,15.0, 57  ,1049.0
740.0,37.9,71.4,28.3, 104 ,797.0
723.0,38.4,60.4,35.3, 149  ,1511.0
608.0,29.5,60.3,25.2, 65  ,1484.0
1697.0,67.7,190.0,85.6, 164  ,2354.0
437.0,7.6,53.4,37.0, 34  ,664.0
532.0,32.5,30.6,28.8, 105 ,786.0
591.0,28.8,10.9,68.2, 211  ,301.0
755.0,52.9,53.6,19.0, 183 ,365.0
369.0,15.9,25.8,34.4, 72 ,506.0
297.0,17.0,17.6,19.4, 48  ,867.0
421.0,18.5,29.3,34.8, 109  ,280.0
213.0,10.2,13.1,17.0, 44  ,721.0
341.0,14.5,22.8,31.8, 72 ,109.0
350.0,18.5,23.8,23.7, 74  ,3572.0
496.0,29.4,29.0,28.9, 62  ,2024.0
158.0,4.5,1.2,26.7, 51  ,42.0
466.0,23.5,44.5,20.0, 120  ,1121.0
547.0,26.4,38.6,36.4, 94 ,1092.0
536.0,35.4,13.7,38.1, 139  ,233.0
366.0,19.8,22.7,24.0, 77  ,682.0
314.0,15.0,22.0,22.8, 73  ,467.0
299.0,14.3,14.8,27.8, 84 ,612.0
339.0,18.6,1.5,36.5, 124 ,418.0
536.0,35.0,7.9,47.1, 160  ,753.0
409.0,14.3,30.9,41.7, 86 ,990.0
344.0,16.1,31.2,17.9, 53  ,684.0
614.0,36.9,41.1,28.0, 133  ,1796.0
540.0,14.4,76.1,24.9, 98 ,548.0
292.0,10.2,24.2,24.9, 66  ,923.0
362.0,10.9,25.8,38.3, 87 ,1377.0
175.0,13.2,11.6,4.0, 5  ,149.0
355.0,13.7,30.3,25.8, 67  ,185.0
487.0,31.2,2.6,36.7, 145 ,701.0
251.0,8.1,8.0,33.0, 124  ,155.0
471.0,28.8,30.7,22.0, 70  ,1146.0
383.0,20.8,27.8,21.0, 81  ,421.0
379.0,19.7,28.7,26.3, 87  ,273.0
423.0,30.2,22.2,17.9, 59  ,1199.0
528.0,32.7,43.9,16.5, 47 ,540.0
852.0,16.5,116.9,44.3, 72  ,1514.0
203.0,8.0,24.8,7.8, 4  ,1007.0
592.0,30.6,40.2,38.8, 229  ,492.0
650.0,52.8,1.2,41.3, 129 ,1381.0
341.0,14.4,34.2,18.4, 124  ,566.0
158.0,9.5,15.9,5.0, 17  ,238.0
412.0,26.4,24.9,23.8, 43  ,563.0
919.0,55.5,69.3,38.9, 120  ,2089.0
492.0,31.3,34.9,18.3, 75  ,1049.0
413.0,22.2,36.4,19.2, 65  ,550.0
555.0,17.3,49.8,39.3, 100 ,1525.0
1081.0,65.6,46.6,73.4, 290  ,2203.0
273.0,16.8,19.3,12.4, 50  ,912.0
450.0,12.8,13.4,67.0, 183 ,1239.0
202.0,8.3,3.6,27.6, 68 ,307.0
554.0,28.3,43.2,34.9, 54 ,741.0
568.0,29.0,38.7,33.8, 98  ,300.0
216.0,11.2,4.7,25.5, 82 ,569.0
603.0,37.0,4.0,60.4, 239 ,1342.0
383.0,23.2,12.8,29.6, 83  ,265.0
716.0,45.9,23.3,51.0, 184 ,891.0
356.0,12.3,42.1,21.5, 49 ,416.0
311.0,16.9,14.4,24.5, 106  ,871.0
234.0,9.4,21.2,16.7, 53  ,1253.0
499.0,34.7,16.6,29.5, 120  ,540.0
263.0,12.7,15.7,21.6, 36  ,959.0
425.0,23.7,26.5,28.8, 79 ,806.0
458.0,35.9,1.8,29.8, 109  ,754.0
380.0,17.0,47.7,11.7, 4 ,395.0
877.0,22.5,104.7,50.8, 104 ,1074.0
254.0,16.5,1.0,24.6, 67 ,349.0
763.0,21.7,122.5,24.6, 32 ,1623.0
384.0,19.6,37.3,18.3, 0  ,425.0
262.0,14.4,16.0,18.3, 56  ,87.0
537.0,23.4,66.2,18.8, 68  ,299.0
875.0,37.5,68.1,54.1, 175 ,932.0
225.0,4.9,11.8,29.7, 68 ,901.0
305.0,13.0,23.7,23.6, 52 ,981.0
647.0,29.4,64.1,33.3, 101 ,500.0
238.0,4.1,12.0,35.4, 97 ,124.0
388.0,18.8,33.2,22.6, 44  ,1008.0
635.0,33.6,50.1,33.3, 139  ,1140.0
363.0,24.2,5.2,28.0, 106  ,119.0
303.0,24.6,4.3,15.7, 48 ,1391.0
226.0,14.4,7.1,17.3, 48  ,277.0
269.0,16.0,11.5,17.3, 67  ,401.0
384.0,29.1,7.6,17.9, 41  ,595.0
307.0,20.5,8.0,22.0, 38  ,1622.0
422.0,31.7,23.5,16.7, 61  ,871.0
240.0,6.4,15.4,30.0, 82  ,135.0
389.0,25.2,15.7,25.0, 75 ,2487.0
204.0,13.8,19.3,5.5, 0  ,253.0
532.0,21.2,67.8,21.4, 62  ,780.0
356.0,8.4,38.1,29.6, 69 ,1466.0
312.0,11.7,24.4,28.0, 60  ,1138.0
401.0,1.7,34.1,60.0, 164  ,537.0
373.0,15.3,1.5,54.2, 162  ,159.0
324.0,13.0,31.5,21.7, 64 ,620.0
217.0,12.8,10.2,15.0, 27  ,178.0
336.0,9.1,24.0,27.4, 41  ,558.0
507.0,36.8,10.2,25.8, 112  ,1077.0
247.0,11.3,7.9,28.5, 68 ,82.0
202.0,15.7,2.6,12.0, 47  ,73.0
131.0,5.7,11.6,8.6, 60  ,211.0
310.0,18.8,19.2,17.7, 57  ,566.0
497.0,25.4,31.4,34.9, 113  ,837.0
253.0,1.9,29.2,28.6, 68 ,1794.0
631.0,34.2,13.9,63.2, 194 ,2001.0
478.0,15.5,49.0,35.5, 78  ,498.0
190.0,8.0,27.2,2.8, 5  ,19.0
668.0,32.8,23.6,66.1, 218  ,146.0
316.0,20.0,11.4,24.6, 59 ,196.0
939.0,44.5,82.9,52.4, 0  ,3297.0
522.0,30.5,45.8,16.1, 38  ,453.0
437.0,13.5,41.7,31.8, 290  ,1061.0
338.0,23.9,7.3,25.0, 216  ,582.0
407.0,11.3,42.2,32.1, 71 ,1292.0
936.0,67.5,46.8,35.2, 164 ,1739.0
247.0,12.0,19.6,16.1, 50  ,743.0
155.0,6.2,16.4,8.3, 26  ,283.0
179.0,10.1,6.1,15.6, 48  ,460.0
222.0,5.5,5.0,35.8, 98  ,373.0
515.0,33.4,2.9,48.3, 148  ,327.0
377.0,27.2,19.2,13.6, 53  ,1115.0
419.0,18.3,10.8,51.2, 130  ,92.0
461.0,29.0,39.3,14.1, 36  ,894.0
278.0,15.7,5.5,29.6, 267  ,900.0
517.0,13.9,82.2,19.3, 0  ,782.0
512.0,46.2,4.3,19.9, 65  ,544.0
307.0,11.5,29.1,23.2, 213  ,247.0
351.0,5.9,32.9,40.1, 120  ,1734.0
297.0,17.4,13.2,20.5, 91  ,633.0
367.0,17.8,25.8,27.1, 49  ,355.0
380.0,6.2,52.0,28.4, 59 ,1675.0
580.0,32.9,32.9,38.2, 142  ,1575.0
266.0,14.4,19.3,14.1, 26  ,573.0
458.0,37.0,7.7,22.3, 117  ,339.0
199.0,13.9,4.1,15.4, 25  ,1230.0
384.0,21.7,32.0,15.1, 65  ,586.0
736.0,29.9,88.0,28.4, 73  ,2309.0
627.0,27.8,65.7,28.1, 72 ,4578.0
327.0,25.9,8.8,13.3, 161  ,687.0
632.0,27.3,62.0,36.7, 86 ,1745.0
808.0,41.1,87.0,25.3, 90 ,1063.0
397.0,29.7,8.3,23.6, 41  ,634.0
438.0,26.9,31.4,18.1, 74  ,882.0
594.0,29.1,43.4,41.2, 115  ,1898.0
183.0,4.9,20.4,14.6, 25  ,634.0
364.0,19.3,34.9,10.7, 41  ,681.0
418.0,24.2,24.7,23.3, 89  ,727.0
451.0,31.7,26.1,18.4, 75  ,3019.0
367.0,10.2,53.4,17.2, 27 ,409.0
316.0,13.4,33.5,15.3, 39  ,382.0
439.0,17.5,24.3,44.2, 101  ,3820.0
299.0,10.0,0.9,48.3, 138  ,132.0
351.0,21.7,15.1,22.3, 82  ,1310.0
468.0,23.2,29.1,40.9, 68 ,2857.0
380.0,20.3,13.7,31.1, 111 ,1264.0
629.0,36.9,35.1,37.7, 170 ,1137.0
802.0,39.6,62.0,36.5, 77 ,878.0
491.0,8.3,65.9,42.4, 120 ,876.0
476.0,31.4,12.5,34.7, 167  ,336.0
277.0,11.8,15.9,27.5, 119  ,490.0
211.0,8.7,9.5,23.7, 41  ,691.0
669.0,24.1,77.2,38.0, 198  ,1106.0
450.0,33.1,6.5,29.4, 176  ,1824.0
396.0,15.7,28.0,34.4, 94  ,2293.0
271.0,7.9,37.2,12.7, 15  ,336.0
303.0,21.0,15.0,12.9, 72  ,446.0
178.0,2.0,36.1,7.5, 0  ,300.0
326.0,22.3,9.0,21.3, 101  ,296.0
1037.0,55.5,62.2,67.0, 202  ,1958.0
992.0,54.7,62.8,60.3, 218 ,1467.0
766.0,39.0,78.0,26.2, 92  ,1590.0
329.0,15.0,32.2,15.3, 34  ,692.0
435.0,24.0,9.8,42.1, 114 ,1257.0
420.0,18.6,22.1,42.2, 114 ,163.0
295.0,13.6,10.0,30.7, 104 ,394.0
854.0,69.5,9.7,50.6, 542  ,1698.0
334.0,13.2,23.6,31.5, 68 ,384.0
600.0,42.6,17.6,36.7, 122  ,1281.0
328.0,10.3,46.2,13.8, 32  ,321.0
354.0,21.5,5.3,34.1, 124  ,957.0
491.0,20.3,39.7,38.0, 126  ,937.0
401.0,12.2,46.8,26.2, 68 ,906.0
682.0,38.7,51.7,30.4, 90  ,2074.0
212.0,5.5,29.5,13.3, 13  ,819.0
363.0,17.0,33.9,19.6, 67 ,1682.0
469.0,17.0,49.9,29.1, 59 ,578.0
194.0,8.4,13.6,15.9, 42  ,712.0
363.0,23.4,13.4,15.8, 103  ,272.0
615.0,19.0,61.8,44.3, 71 ,1225.0
225.0,12.1,0.2,27.4, 68 ,249.0
392.0,22.9,7.5,36.7, 120  ,110.0
413.0,20.3,41.8,19.2, 28  ,2188.0
461.0,33.3,17.3,23.9, 98  ,1028.0
352.0,7.8,35.8,27.4, 62 ,899.0
305.0,10.0,36.8,18.3, 55  ,443.0
258.0,14.3,15.1,19.1, 106  ,1423.0
538.0,18.4,41.1,51.8, 191  ,1071.0
183.0,2.3,4.1,34.7, 62  ,341.0
435.0,15.4,40.0,33.3, 94 ,932.0
467.0,11.2,58.3,33.2, 82 ,1649.0
605.0,8.0,89.5,45.2, 70 ,454.0
579.0,28.2,38.2,40.9, 135 ,1510.0
494.0,27.3,36.8,33.4, 61 ,1002.0
432.0,20.0,18.0,43.7, 140  ,2810.0
587.0,35.4,33.8,32.5, 129  ,378.0
441.0,31.7,15.4,25.2, 95 ,364.0
353.0,10.7,32.8,30.8, 85 ,665.0
546.0,40.0,26.4,21.9, 149 ,292.0
638.0,44.2,28.2,32.8, 115  ,1545.0
294.0,10.9,41.4,8.9, 26  ,135.0
539.0,32.5,8.4,51.8, 186 ,1722.0
466.0,31.2,22.0,24.4, 92  ,946.0
390.0,21.0,17.7,25.2, 67 ,681.0
324.0,14.2,34.1,20.7, 44 ,902.0
297.0,18.1,13.5,19.6, 60  ,992.0
498.0,34.3,31.4,18.7, 83  ,1242.0
629.0,43.1,11.8,46.6, 152  ,2608.0
382.0,27.9,15.8,18.7, 225  ,452.0
280.0,8.5,33.0,17.7, 38 ,314.0
279.0,13.0,3.7,28.3, 290  ,674.0
646.0,14.7,104.2,27.5, 27  ,1180.0
298.0,17.9,7.7,25.0, 121  ,777.0
707.0,29.7,68.6,33.3, 289  ,652.0
383.0,28.9,9.2,21.1, 85  ,286.0
450.0,21.6,29.5,33.1, 96  ,1135.0
434.0,17.8,36.5,30.6, 82 ,1817.0
497.0,29.4,28.9,25.7, 71 ,1102.0
686.0,14.4,119.6,24.1, 36 ,933.0
760.0,61.9,1.9,40.7, 159  ,272.0
259.0,7.8,29.0,19.3, 46  ,1852.0
416.0,33.7,6.2,20.8, 80  ,406.0
874.0,58.7,52.8,36.0, 152  ,2716.0
385.0,21.8,30.0,16.5, 60  ,411.0
760.0,43.9,48.9,44.7, 150 ,3088.0
259.0,13.5,25.9,3.3, 0  ,778.0
367.0,23.9,8.0,29.0, 75  ,1036.0
310.0,20.3,2.4,28.2, 130  ,443.0
644.0,34.5,39.6,42.0, 135  ,1309.0
540.0,32.0,9.8,49.5, 161 ,699.0
188.0,11.9,0.0,19.0, 65 ,95.0
717.0,42.7,29.2,50.3, 195 ,2196.0
282.0,18.5,3.0,25.0, 47  ,719.0
497.0,23.8,33.0,38.7, 102 ,1532.0
410.0,25.6,24.0,27.1, 75 ,963.0
717.0,43.3,43.3,40.3, 149  ,1270.0
473.0,27.8,41.4,15.2, 64  ,797.0
379.0,14.6,39.2,23.9, 55 ,581.0
728.0,38.1,65.6,17.6, 125 ,484.0
601.0,43.2,5.7,38.5, 148 ,1572.0
609.0,40.4,41.8,20.9, 83  ,1160.0
900.0,71.1,39.6,27.1, 117  ,1281.0
491.0,29.5,45.7,11.3, 70 ,114.0
507.0,33.1,20.0,34.4, 166 ,250.0
859.0,34.2,91.8,44.0, 94  ,563.0
587.0,32.5,18.0,48.7, 146 ,2545.0
728.0,37.2,70.2,29.5, 155  ,1757.0
311.0,20.9,5.5,24.9, 67 ,352.0
386.0,19.3,29.6,22.1, 46  ,1135.0
388.0,16.6,31.2,27.6, 165 ,690.0
400.0,24.6,27.7,17.9, 76  ,199.0
356.0,20.6,25.4,16.2, 80  ,606.0
730.0,45.5,50.9,22.7, 106  ,1524.0
957.0,72.7,5.8,68.9, 395  ,1293.0
142.0,7.1,15.8,6.9, 17  ,1102.0
523.0,35.3,24.9,25.4, 104  ,860.0
214.0,8.3,1.1,32.0, 162  ,734.0
291.0,13.9,13.4,29.2, 99  ,862.0
671.0,35.7,49.6,39.0, 160 ,773.0
365.0,21.5,9.0,32.9, 157  ,559.0
139.0,4.1,12.3,13.7, 17  ,217.0
511.0,2.5,110.5,13.3, 27  ,859.0
650.0,46.8,25.2,31.2, 139  ,761.0
300.0,17.3,16.8,19.2, 55  ,390.0
323.0,16.6,22.3,22.1, 69  ,892.0
352.0,6.1,56.9,17.0, 38 ,409.0
187.0,2.1,39.2,5.1, 3  ,637.0
222.0,9.8,5.5,28.1, 90 ,137.0
760.0,42.8,40.5,50.7, 224  ,310.0
232.0,19.7,8.5,7.0, 61  ,144.0
214.0,17.7,13.4,3.1, 0  ,250.0
258.0,6.9,27.3,20.2, 56  ,1788.0
305.0,18.1,3.9,30.3, 105 ,99.0
467.0,26.0,30.4,26.4, 106 ,503.0
723.0,23.8,97.1,30.2, 79  ,1016.0
289.0,18.7,10.8,19.5, 70  ,261.0
167.0,4.3,29.8,4.2, 0  ,641.0
449.0,30.4,9.7,31.8, 157  ,670.0
292.0,17.9,9.8,23.5, 74  ,1064.0
294.0,9.9,16.4,32.2, 86 ,626.0
500.0,34.9,27.2,19.5, 74  ,1349.0
470.0,19.2,40.6,30.9, 82  ,326.0
483.0,8.9,53.5,43.8, 127  ,2250.0
812.0,45.5,57.8,37.8, 89 ,2114.0
307.0,11.6,27.0,25.1, 51  ,211.0
684.0,37.8,35.2,50.4, 163 ,1193.0
500.0,31.7,28.6,21.8, 77  ,259.0
447.0,11.4,43.8,42.9, 107  ,974.0
339.0,18.0,27.5,16.5, 43  ,965.0
1191.0,59.3,103.9,59.1, 179  ,2551.0
401.0,18.3,38.6,23.0, 90  ,1870.0
480.0,21.5,41.7,29.3, 83  ,844.0
195.0,10.1,4.8,18.8, 67  ,573.0
536.0,8.0,91.8,28.2, 74  ,67.0
696.0,52.4,42.9,16.3, 153  ,542.0
536.0,28.1,0.0,66.4, 207  ,197.0
341.0,3.3,57.7,19.2, 21 ,309.0
38.0,2.7,2.2,1.2, 0  ,998.0
196.0,2.5,7.0,23.7, 61 ,459.0
224.0,11.9,1.5,26.6, 72 ,65.0
475.0,25.0,28.2,33.1, 209  ,1217.0
423.0,21.3,43.1,16.1, 60 ,308.0
688.0,57.6,5.8,38.0, 214 ,120.0
482.0,13.4,48.5,39.2, 110 ,2017.0
317.0,13.3,10.1,32.4, 93 ,224.0
773.0,59.3,19.4,39.3, 198  ,710.0
387.0,15.0,42.0,23.1, 55  ,1129.0
305.0,13.6,33.1,15.2, 42  ,787.0
573.0,19.6,58.0,38.1, 283  ,673.0
287.0,12.4,21.0,24.6, 84  ,865.0
432.0,10.2,33.7,48.4, 159  ,384.0
384.0,24.4,25.6,15.0, 48  ,1083.0
383.0,4.3,60.4,32.6, 51  ,154.0
572.0,25.2,34.4,32.5, 86  ,1851.0
531.0,9.7,92.6,17.5, 0  ,1307.0
153.0,5.8,13.2,12.0, 66  ,235.0
324.0,17.2,13.5,28.8, 98 ,794.0
551.0,35.1,32.1,27.1, 84  ,1749.0
385.0,28.6,25.7,7.8, 21  ,428.0
406.0,23.7,35.6,15.3, 48  ,1156.0
287.0,14.3,35.6,9.9, 19  ,341.0
447.0,33.0,25.1,13.5, 77 ,1640.0
328.0,16.6,11.4,32.2, 110 ,1242.0
257.0,2.3,15.2,41.8, 99 ,1917.0
379.0,3.0,53.8,27.1, 61 ,347.0
781.0,38.3,65.6,42.1, 125 ,405.0
723.0,51.3,42.1,25.3, 62  ,1720.0
411.0,22.3,16.1,34.5, 152  ,454.0
440.0,29.0,17.6,26.0, 51  ,2408.0
321.0,17.5,20.0,26.7, 46  ,618.0
746.0,61.3,5.6,42.8, 170 ,392.0
281.0,6.8,46.4,8.0, 5  ,1915.0
650.0,29.3,64.7,33.2, 137  ,818.0
612.0,44.3,25.3,28.6, 80 ,1433.0
712.0,21.2,88.7,43.0, 73 ,982.0
397.0,8.3,59.5,20.2, 19  ,311.0
300.0,14.0,17.7,25.8, 78 ,561.0
569.0,19.9,58.7,33.2, 71 ,375.0
677.0,28.4,26.8,60.0, 164  ,1414.0
702.0,39.5,45.8,37.3, 132  ,804.0
383.0,14.4,50.4,15.2, 9  ,158.0
330.0,3.0,57.1,21.1, 0  ,667.0
360.0,21.8,30.7,11.0, 33  ,599.0
497.0,20.1,68.1,13.1, 0  ,235.0
311.0,2.9,13.7,54.7, 132 ,1952.0
394.0,14.0,46.8,19.6, 37  ,1305.0
501.0,18.9,71.6,14.0, 0  ,673.0
112.0,3.3,6.5,7.9, 19 ,591.0
150.0,4.2,12.9,15.4, 35  ,862.0
381.0,18.2,22.7,33.4, 79 ,338.0
619.0,39.8,10.3,53.1, 164  ,652.0
477.0,36.5,12.2,23.7, 82  ,1238.0
182.0,7.8,13.3,15.0, 36  ,122.0
